album_artist,album,track_artist,track,isrc,upc,release_date,year,provider,capif,sello
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,La Pupera de María,BK4DA2670653,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Lo Mejor Del Amor,BK4DA2670654,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Por Lo Que Yo Te Quiero,BK4DA2670655,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Adicto a Ti,BK4DA2670656,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|DesaKTa2,DESAKTA2 / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|DesaKTa2,Tengo un Jefe,BK4DA2670657,1200214718619.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Simon Aguirre,SIMON AGUIRRE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Simon Aguirre,Sin Cara + Tattoo,BK4DA2670660,1200214718671.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Simon Aguirre,SIMON AGUIRRE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Simon Aguirre,Mi Corazón,BK4DA2670662,1200214718671.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Simon Aguirre,SIMON AGUIRRE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Simon Aguirre,Como La Primera Vez,BK4DA2670664,1200214718671.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Simon Aguirre,SIMON AGUIRRE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Simon Aguirre,Plan,BK4DA2670665,1200214718671.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Simon Aguirre,SIMON AGUIRRE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Simon Aguirre,Como Antes,BK4DA2670666,1200214718671.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Simon Aguirre,SIMON AGUIRRE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Simon Aguirre,Maquillaje,BK4DA2670667,1200214718671.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Simon Aguirre,SIMON AGUIRRE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Simon Aguirre,La Cumbita,BK4DA2670669,1200214718671.0,2026-07-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Damaris,DAMARIS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Damaris,Qué Bello,ARDL12600032,8721466047355.0,2026-02-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Damaris,DAMARIS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Damaris,Titanium,ARDL12600035,8721466047355.0,2026-02-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Damaris,DAMARIS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Damaris,La Cita,ARDL12600031,8721466047355.0,2026-02-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Damaris,DAMARIS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Damaris,Su Mujer,ARDL12600034,8721466047355.0,2026-02-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Damaris,DAMARIS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Damaris,Humíllate,ARDL12600030,8721466047355.0,2026-02-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Damaris,DAMARIS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Damaris,Sin Aire,ARDL12600033,8721466047355.0,2026-02-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Damaris,DAMARIS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Damaris,Ayer Pedi Que Te Murieras,ARDL12600029,8721466047355.0,2026-02-25 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|PALO,HACELA CORTA MOROCHO,La Juntada De Los Artistas|PALO,HACELA CORTA MOROCHO,ARDL12600048,8721466223315.0,2026-03-12 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Agua Caliente,ARDL12600079,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Ay Amor,ARDL12600080,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,"Bésame, Bésame",ARDL12600081,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Boquita Perfumada,ARDL12600082,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Cómo Te Extraño Vida Mía,ARDL12600083,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Cumbia Arrebatada,ARDL12600084,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Cumbia del Bailarín,ARDL12600085,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Déjame Quererte,ARDL12600086,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Destilando Amor,ARDL12600087,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,"Dime, Dime",ARDL12600088,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,La Cumbita,ARDL12600089,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,La Remera,ARDL12600090,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Pero la Recuerdo,ARDL12600091,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Que No Quede Huella,ARDL12600092,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Orquesta Kaluqueña,ORQUESTA KALUQUEÑA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Orquesta Kaluqueña,Tendrás Que Llorar,ARDL12600093,8721466864334.0,2026-05-02 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Santiago Cañete,SANTIAGO CAÑETE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Santiago Cañete,La Noche Sin Tí,ARDL12600065,8721466342122.0,2026-03-26 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Santiago Cañete,SANTIAGO CAÑETE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Santiago Cañete,Culpable o No,ARDL12600064,8721466342122.0,2026-03-26 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Santiago Cañete,SANTIAGO CAÑETE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Santiago Cañete,Lamentablemente,ARDL12600066,8721466342122.0,2026-03-26 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Santiago Cañete,SANTIAGO CAÑETE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Santiago Cañete,Cuidado Que Te Supero,ARDL12600063,8721466342122.0,2026-03-26 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Santiago Cañete,SANTIAGO CAÑETE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Santiago Cañete,Luna,ARDL12600067,8721466342122.0,2026-03-26 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Santiago Cañete,SANTIAGO CAÑETE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Santiago Cañete,Un Montón de Estrellas,ARDL12600068,8721466342122.0,2026-03-26 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Onda Sabanera,Falsas Lágrimas,ARDL12600070,8721466346779.0,2026-03-24 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Onda Sabanera,El Campanero,ARDL12600069,8721466346779.0,2026-03-24 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Onda Sabanera,Llorar,ARDL12600071,8721466346779.0,2026-03-24 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Onda Sabanera,El Más Popular,ARDL12600072,8721466346779.0,2026-03-24 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Onda Sabanera,Mi Viejo,ARDL12600027,8721466346779.0,2026-03-24 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Onda Sabanera,Tu Recuerdo,ARDL12600042,8721466346779.0,2026-03-24 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Onda Sabanera,Olvídala,ARDL12600073,8721466346779.0,2026-03-24 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Onda Sabanera,ONDA SABANERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Onda Sabanera,Pobre Corazón,ARDL12600074,8721466346779.0,2026-03-24 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Aneley,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley,Estaba Aquí Pensando,ARDL12600043,8721466148328.0,2026-03-04 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Aneley,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley,Envuelto En Llamas,ARDL12600040,8721466148328.0,2026-03-04 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Aneley,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley,Nunca Voy a Olvidarte,ARDL12600045,8721466148328.0,2026-03-04 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Aneley,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley,Por Ese Hombre,ARDL12600041,8721466148328.0,2026-03-04 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Aneley,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley,Tu Recuerdo,ARDL12600042,8721466148328.0,2026-03-04 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Aneley,ANELEY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Aneley,MI EX TENÍA RAZÓN,ARDL12600044,8721466148328.0,2026-03-04 00:00:00,2026.0,fuga,NO,
Emiliano Nahuel featuring Benji Gramitos,LOS QUE ATENTAN,Emiliano Nahuel featuring Benji Gramitos,LOS QUE ATENTAN,ARDL12600106,8721555653955.0,2026-06-24 00:00:00,2026.0,fuga,NO,
Aneley,Imaginando La Gloria,Aneley,Imaginando La Gloria,QT8BW2649774,5063964820232.0,2026-06-13 00:00:00,2026.0,fuga,NO,
Bianca Lif,Oíd Mortales,Bianca Lif,Barrilete Cósmico,ARDL12600099,8721555283886.0,2026-06-04 00:00:00,2026.0,fuga,NO,
Bianca Lif,Oíd Mortales,Bianca Lif,Todo Alrededor,ARDL12600100,8721555283886.0,2026-06-04 00:00:00,2026.0,fuga,NO,
CamiRA,Volver a Amar,CamiRA,Volver a Amar,ARDL12600103,8721555136816.0,2026-05-15 00:00:00,2026.0,fuga,NO,
FACUU DJ|MC GAA|Papu DJ,Llegó la 26,FACUU DJ|MC GAA|Papu DJ,Llegó la 26,ARDL12600095,8721466874784.0,2026-05-07 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|G Sony,Y DALE LIONEL,La Juntada De Los Artistas|G Sony,Y DALE LIONEL,BK4DA2659390,1200214361716.0,2026-06-14 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Gaspar Gigena,Culpa De Los Dos,La Juntada De Los Artistas|Gaspar Gigena,Culpa De Los Dos,BK4DA2637586,8718521311247.0,2026-05-14 00:00:00,2026.0,ada,NO,
LIT killah,G. Catán,LIT killah,G. Catán,ARDL12600146,1200214775223.0,2026-08-11 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Sasha Belen,Havana,La Juntada De Los Artistas|Sasha Belen,Havana,BK4DA2671493,1200214775346.0,2026-08-08 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sasha Belen,El Farsante,La Juntada De Los Artistas|Sasha Belen,El Farsante,BK4DA2671495,1200214775384.0,2026-08-08 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|NHAY,NHAY VIERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|NHAY,Tú,BK4DA2671536,1200214775407.0,2026-08-07 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|NHAY,NHAY VIERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|NHAY,Déjame Quererte Para Siempre,BK4DA2671537,1200214775407.0,2026-08-07 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|NHAY,NHAY VIERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|NHAY,Paris ,BK4DA2671538,1200214775407.0,2026-08-07 00:00:00,2026.0,ada,NO,
Cande Gonzalez,Sé Qué Quieres De Mí,Cande Gonzalez,Sé Qué Quieres De Mí,ARDL12600147,8721554146496.0,2026-08-06 00:00:00,2026.0,fuga,NO,
A Precio de Sangre featuring Verónica Ávila,Declaro a Cristo,A Precio de Sangre featuring Verónica Ávila,Declaro a Cristo,NL8RL2687203,8721554158093.0,2026-08-06 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Mica Barreto,Rosas / A Dónde Fue (Somewhere Only We Know),La Juntada De Los Artistas|Mica Barreto,Rosas,BK4DA2672144,1200214816742.0,2026-08-10 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Mica Barreto,Rosas / A Dónde Fue (Somewhere Only We Know),La Juntada De Los Artistas|Mica Barreto,A Dónde Fue (Somewhere Only We Know),BK4DA2672145,1200214816742.0,2026-08-10 00:00:00,2026.0,ada,NO,
CamiRA,Sin Miedo,CamiRA,Sin Miedo,ARDL12600148,8721554193667.0,2026-08-14 00:00:00,2026.0,fuga,NO,
G Sony|Kekelandia,Voy Vagando,G Sony|Kekelandia,Voy Vagando,BK4DA2677163,1200214828424.0,2026-08-13 00:00:00,2026.0,ada,NO,x
Yankee Dj,Fuerte No Fui,Yankee Dj,Fuerte No Fui,NL8RL2689082,8721554226426.0,2026-08-13 00:00:00,2026.0,fuga,NO,
Yankee Dj,La Ramita,Yankee Dj,La Ramita,NL8RL2689081,8721554226365.0,2026-08-13 00:00:00,2026.0,fuga,NO,
Dj Plaga|Mamiyosoyelth|Marcianeke|Alejo Isakk,PERREO TH 7 - Remix,Dj Plaga|Mamiyosoyelth|Marcianeke|Alejo Isakk,PERREO TH 7 - Remix,ARDL12600149,1200214848248.0,2026-09-17 00:00:00,2026.0,ada,NO,x
Gusty dj|Juano Dskt,Session en el Barrio #16,Gusty dj|Juano Dskt,Session en el Barrio #16,ARDL12600150,8721554296603.0,2026-08-20 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Paloma,BK4DA2677911,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,A Decirme Qué,BK4DA2677912,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,El Hombre Del Acordeón,BK4DA2677913,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,La Cumbia Es Una Hembra,BK4DA2677914,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Cumbia De Los Locos,BK4DA2677916,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Cumbia De Colores,BK4DA2677915,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Tu Amor Me Mata,BK4DA2677918,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Mi Fantasía,BK4DA2677919,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Duele,BK4DA2677920,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Noche Triste,BK4DA2677921,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,La Lola,BK4DA2677922,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Mi Primavera,BK4DA2677923,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Cumbia Sobre La Playa,BK4DA2677926,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Más Que Tu Amigo,BK4DA2677924,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Los Lirios De Santa Fe,LOS LIRIOS / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Los Lirios De Santa Fe,Novios Cruzados,BK4DA2677925,1200214904555.0,2026-08-20 00:00:00,2026.0,ada,NO,
Aneley|Para El Mundo|Sasha Belen,Vivir así es morir de amor,Aneley|Para El Mundo|Sasha Belen,Vivir así es morir de amor,BK4DA2677941,1200214905910.0,2026-08-22 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sasha Belen,SASHA BELÉN / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sasha Belen,Hacela Corta Morocho,BK4DA2678531,1200214954444.0,2026-08-28 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sasha Belen,SASHA BELÉN / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sasha Belen,Wapo Traketero,BK4DA2678532,1200214954444.0,2026-08-28 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sasha Belen,SASHA BELÉN / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sasha Belen,Luna,BK4DA2678533,1200214954444.0,2026-08-28 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sasha Belen,SASHA BELÉN / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sasha Belen,Como Hago,BK4DA2678534,1200214954444.0,2026-08-28 00:00:00,2026.0,ada,NO,
Para El Mundo|Nathali Torres,Bandido,Para El Mundo|Nathali Torres,Bandido,BK4DA2678704,1200214967178.0,2026-08-28 00:00:00,2026.0,ada,NO,
Para El Mundo|Dami Bravo,La Yapa / Déjame que me vaya,Para El Mundo|Dami Bravo,La Yapa / Déjame que me vaya,BK4DA2678699,1200214967116.0,2026-08-29 00:00:00,2026.0,ada,NO,
Para El Mundo|Dami Bravo featuring Aneley,Amor Salvaje (feat. Aneley),Para El Mundo|Dami Bravo featuring Aneley,Amor Salvaje (feat. Aneley),BK4DA2678700,1200214967161.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Mira Cómo Baila,BK4DA2678706,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Llorarás,BK4DA2678707,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Vamos a Mentirle al Amor,BK4DA2678708,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Ya Me Enteré,BK4DA2678709,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Ya No Somos Ni Seremos,BK4DA2678710,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Ahora Lloras,BK4DA2678711,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
